State,Date,Body Aches,Fatigue,Flu-like,Seasonal Cold,Trouble Breathing,Nausea or Diarrhea,Loss of Appetite,Fever,Changes in Smell or Taste,Abdominal Pain,Chills,Cough,Headache
South Dakota,2020-03-22,2,0,0,0,0,0,0,1,0,0,0,5,0
South Dakota,2020-03-23,0,0,0,0,0,0,0,2,1,0,0,2,0
South Dakota,2020-03-24,1,0,3,0,0,1,0,0,2,0,0,0,0
South Dakota,2020-03-25,0,2,7,0,0,0,0,2,4,0,0,2,0
South Dakota,2020-03-26,0,0,0,0,1,0,0,2,0,0,0,0,0
South Dakota,2020-03-27,0,1,3,0,1,0,0,0,0,0,0,0,0
South Dakota,2020-03-28,0,0,5,1,1,0,0,1,1,0,0,3,0
South Dakota,2020-03-29,0,0,1,0,6,0,0,0,0,0,0,0,0
South Dakota,2020-03-30,0,0,0,0,2,0,0,0,0,0,0,0,0
South Dakota,2020-03-31,0,0,3,0,3,0,0,2,0,0,0,1,0
South Dakota,2020-04-01,0,1,2,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-04-02,0,0,2,0,0,0,0,0,2,0,0,0,0
South Dakota,2020-04-03,1,0,1,0,0,0,0,1,1,0,0,0,0
South Dakota,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,1,0
South Dakota,2020-04-05,0,1,3,0,2,0,0,0,0,0,0,0,0
South Dakota,2020-04-06,0,0,4,0,1,0,0,0,0,0,0,0,0
South Dakota,2020-04-07,0,0,1,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-04-08,0,0,0,0,2,0,0,0,0,0,1,0,0
South Dakota,2020-04-09,1,1,1,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-04-10,0,0,3,0,2,0,0,0,0,0,0,0,0
South Dakota,2020-04-11,0,0,1,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-04-12,0,1,1,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-04-13,0,0,3,0,1,0,0,12,0,0,0,0,0
South Dakota,2020-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-04-15,0,0,2,0,2,0,0,1,0,0,0,0,0
South Dakota,2020-04-16,0,1,1,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-04-17,0,0,7,0,0,0,0,1,0,0,0,0,0
South Dakota,2020-04-18,0,0,5,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-04-19,0,0,0,0,0,0,0,0,1,0,0,0,0
South Dakota,2020-04-20,0,0,1,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-04-21,0,0,2,0,0,0,0,0,0,0,0,1,0
South Dakota,2020-04-22,0,1,5,0,1,0,0,0,0,0,0,0,0
South Dakota,2020-04-23,0,0,4,0,0,0,0,1,0,0,0,0,0
South Dakota,2020-04-24,0,0,1,0,0,0,0,2,0,0,0,1,0
South Dakota,2020-04-25,0,0,2,0,1,0,0,0,0,0,0,0,0
South Dakota,2020-04-26,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-04-27,0,0,1,0,1,0,0,1,0,0,2,1,0
South Dakota,2020-04-28,0,1,13,0,0,1,0,1,0,0,0,0,0
South Dakota,2020-04-29,0,0,1,0,2,0,0,5,0,0,0,0,0
South Dakota,2020-04-30,0,0,4,0,1,0,0,1,0,0,0,0,0
South Dakota,2020-05-01,0,1,3,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-05-02,0,0,1,0,1,0,0,0,0,0,0,0,0
South Dakota,2020-05-03,0,0,3,0,1,0,0,0,0,0,0,0,0
South Dakota,2020-05-04,1,0,3,0,0,1,0,0,0,0,0,0,0
South Dakota,2020-05-05,1,0,1,0,0,1,0,1,0,0,0,0,0
South Dakota,2020-05-06,0,0,3,0,0,0,0,1,0,0,0,0,0
South Dakota,2020-05-07,1,1,2,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-05-08,0,0,0,0,4,0,0,0,0,0,0,0,0
South Dakota,2020-05-09,0,0,6,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-05-10,0,0,5,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-05-11,0,0,3,0,3,1,0,1,0,0,0,0,0
South Dakota,2020-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-05-13,0,1,1,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-05-14,0,0,2,0,2,0,0,0,0,0,0,0,0
South Dakota,2020-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-05-16,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-05-17,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-05-18,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-05-19,0,0,1,0,1,0,0,1,0,0,0,1,0
South Dakota,2020-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-05-21,1,0,1,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-05-22,0,0,1,0,1,0,0,0,0,0,0,0,0
South Dakota,2020-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-05-24,0,0,3,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-05-25,0,2,2,0,0,0,0,1,0,0,0,0,0
South Dakota,2020-05-26,0,1,6,0,0,0,0,1,0,0,0,0,0
South Dakota,2020-05-27,0,0,2,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-05-28,1,0,0,0,0,0,0,1,0,0,0,1,0
South Dakota,2020-05-29,0,0,0,0,6,0,0,0,0,0,0,0,0
South Dakota,2020-05-30,2,0,0,0,2,0,0,0,0,0,0,0,0
South Dakota,2020-05-31,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-06-01,0,0,1,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-06-02,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-06-03,0,0,0,0,0,0,0,0,1,0,0,0,0
South Dakota,2020-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-06-05,0,0,1,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-06-06,0,0,1,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-06-10,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-06-11,1,0,0,1,0,0,0,0,0,0,0,0,0
South Dakota,2020-06-12,0,1,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-06-13,0,0,1,0,0,0,0,1,0,0,0,0,0
South Dakota,2020-06-14,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-06-15,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-06-16,0,0,0,0,3,0,0,1,0,0,0,1,0
South Dakota,2020-06-17,0,0,2,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-06-18,0,0,3,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-06-19,0,0,1,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-06-22,0,0,5,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-06-23,0,0,5,0,3,0,0,0,0,0,0,0,0
South Dakota,2020-06-24,0,4,6,0,0,0,0,0,0,0,0,5,0
South Dakota,2020-06-25,0,6,5,0,2,0,0,0,3,0,0,0,0
South Dakota,2020-06-26,0,1,0,0,1,0,0,0,0,0,0,0,0
South Dakota,2020-06-27,0,1,2,0,2,0,0,0,0,0,0,0,0
South Dakota,2020-06-29,0,1,0,0,1,0,0,0,0,0,0,0,0
South Dakota,2020-06-30,0,1,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-07-01,0,0,9,0,1,0,0,0,0,0,0,0,0
South Dakota,2020-07-02,8,1,1,1,2,3,0,1,3,0,1,1,1
South Dakota,2020-07-03,0,0,1,0,1,0,0,2,0,0,0,0,0
South Dakota,2020-07-04,0,0,1,0,0,0,0,8,0,0,0,0,0
South Dakota,2020-07-05,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-07-06,0,2,4,0,2,0,0,2,0,0,0,0,0
South Dakota,2020-07-07,0,1,4,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-07-08,0,0,4,0,0,0,0,0,1,0,0,0,0
South Dakota,2020-07-09,0,0,3,0,2,0,0,0,0,0,0,0,0
South Dakota,2020-07-10,0,1,1,0,1,0,0,1,2,0,0,0,0
South Dakota,2020-07-11,0,1,1,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-07-12,0,0,0,1,2,1,0,0,0,0,0,0,0
South Dakota,2020-07-13,1,0,0,1,2,0,0,2,1,0,0,1,0
South Dakota,2020-07-14,0,1,1,0,2,0,0,1,4,0,0,0,0
South Dakota,2020-07-15,1,0,4,0,5,0,0,0,3,0,0,0,0
South Dakota,2020-07-16,0,1,4,0,4,1,0,1,0,0,0,0,0
South Dakota,2020-07-17,0,1,6,0,0,0,0,1,0,0,1,0,0
South Dakota,2020-07-18,0,0,3,0,1,0,0,1,0,0,0,0,0
South Dakota,2020-07-19,0,0,3,0,5,0,0,1,3,0,0,0,0
South Dakota,2020-07-20,2,0,2,1,2,0,0,0,0,0,0,1,0
South Dakota,2020-07-21,6,0,3,0,0,0,0,3,0,0,0,0,0
South Dakota,2020-07-22,0,0,2,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-07-23,0,1,1,0,1,0,0,0,2,0,0,0,0
South Dakota,2020-07-24,0,0,0,0,1,0,0,0,2,0,0,1,0
South Dakota,2020-07-25,1,0,0,1,0,0,0,0,1,0,0,0,1
South Dakota,2020-07-26,2,0,0,0,1,0,0,0,0,0,0,0,0
South Dakota,2020-07-27,0,0,0,0,0,3,0,3,1,0,0,0,0
South Dakota,2020-07-28,1,0,3,0,0,3,0,3,0,0,0,0,0
South Dakota,2020-07-29,2,4,4,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-07-30,0,0,16,0,0,1,0,0,0,0,0,0,0
South Dakota,2020-07-31,3,0,10,0,0,0,0,0,2,0,0,0,0
South Dakota,2020-08-01,0,0,2,0,0,1,0,1,0,0,0,0,0
South Dakota,2020-08-02,0,0,4,0,0,0,0,0,1,0,0,0,0
South Dakota,2020-08-03,0,1,2,0,1,0,0,0,0,0,0,0,0
South Dakota,2020-08-04,0,0,2,0,1,2,0,0,0,0,0,0,1
South Dakota,2020-08-05,0,0,3,0,1,0,0,0,0,0,0,0,0
South Dakota,2020-08-06,0,4,1,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-08-07,0,0,4,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-08-08,0,1,7,0,1,0,0,0,0,0,0,0,0
South Dakota,2020-08-09,0,1,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-08-10,0,0,3,0,1,0,0,0,1,0,0,0,0
South Dakota,2020-08-11,0,14,8,0,0,0,0,0,2,0,0,0,0
South Dakota,2020-08-12,0,0,1,0,0,1,0,0,1,0,0,2,0
South Dakota,2020-08-13,1,0,1,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-08-14,0,0,2,0,2,0,0,0,0,0,0,0,0
South Dakota,2020-08-15,0,0,4,0,2,0,0,0,0,0,0,0,0
South Dakota,2020-08-16,0,0,1,0,3,0,0,0,0,0,0,0,0
South Dakota,2020-08-17,0,0,0,0,2,0,0,1,0,0,0,0,0
South Dakota,2020-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-08-19,0,0,3,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-08-20,0,1,3,0,0,0,0,0,1,0,0,0,0
South Dakota,2020-08-21,0,0,4,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-08-22,0,0,2,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-08-23,0,0,8,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-08-24,0,0,1,0,1,0,0,0,0,0,0,0,0
South Dakota,2020-08-25,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-08-26,0,0,3,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-08-27,0,0,1,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-08-28,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-08-29,0,7,0,0,2,0,0,1,0,0,0,0,0
South Dakota,2020-08-30,1,0,5,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-08-31,0,1,7,0,0,0,0,3,0,0,0,0,0
South Dakota,2020-09-01,1,0,4,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-09-02,0,0,1,0,0,0,0,0,0,0,0,1,0
South Dakota,2020-09-03,0,0,1,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-09-04,0,0,7,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-09-05,0,2,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-09-06,0,1,0,0,1,0,0,0,0,0,0,0,0
South Dakota,2020-09-07,0,0,1,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-09-08,0,0,5,0,0,0,0,0,0,0,0,1,0
South Dakota,2020-09-09,1,0,6,0,0,0,0,2,0,0,0,0,0
South Dakota,2020-09-10,0,0,13,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-09-11,1,0,1,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-09-12,0,1,2,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-09-13,0,0,2,0,1,0,0,0,2,0,0,0,0
South Dakota,2020-09-14,0,1,1,0,0,0,0,0,0,0,0,0,0
South Dakota,2020-09-15,1,0,2,0,1,0,0,0,0,0,0,1,0
Tennessee,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2020-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2020-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2020-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2020-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2020-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2020-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2020-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2020-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2020-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2020-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2020-03-12,0,0,4,0,2,0,0,1,1,0,0,2,0
Tennessee,2020-03-13,6,9,74,5,22,0,0,7,2,0,0,8,0
Tennessee,2020-03-14,1,12,58,2,17,2,0,15,1,0,1,19,1
Tennessee,2020-03-15,5,6,87,3,28,5,0,8,2,1,0,7,0
Tennessee,2020-03-16,2,14,62,1,4,0,0,21,0,0,0,12,1
Tennessee,2020-03-17,5,15,47,0,6,0,0,5,0,0,2,7,1
Tennessee,2020-03-18,2,4,70,0,24,2,1,17,1,0,0,19,0
Tennessee,2020-03-19,7,3,54,2,22,7,0,5,2,0,0,10,0
Tennessee,2020-03-20,21,4,46,2,79,9,2,12,2,2,0,9,0
Tennessee,2020-03-21,5,5,40,0,37,2,0,15,3,0,1,121,0
Tennessee,2020-03-22,14,6,43,1,8,6,0,34,9,0,0,86,0
Tennessee,2020-03-23,21,2,32,4,12,10,0,16,61,0,0,19,1
Tennessee,2020-03-24,3,6,24,0,25,1,0,4,11,0,0,8,1
Tennessee,2020-03-25,3,3,29,2,10,3,2,5,17,0,0,5,0
Tennessee,2020-03-26,8,1,57,2,10,1,0,5,1,0,0,3,1
Tennessee,2020-03-27,3,11,92,0,21,1,0,4,7,0,0,4,0
Tennessee,2020-03-28,2,2,63,0,25,2,0,18,10,0,0,12,0
Tennessee,2020-03-29,5,2,37,3,142,1,0,11,10,0,0,8,0
Tennessee,2020-03-30,0,4,27,0,48,2,0,3,4,0,0,2,0
Tennessee,2020-03-31,6,10,76,0,101,5,0,8,9,0,1,4,0
Tennessee,2020-04-01,8,6,38,2,14,4,0,8,14,2,0,4,0
Tennessee,2020-04-02,7,6,25,2,18,0,1,10,9,1,1,4,0
Tennessee,2020-04-03,4,4,27,0,9,1,0,7,6,1,1,13,0
Tennessee,2020-04-04,2,4,36,0,11,1,0,0,10,0,0,7,0
Tennessee,2020-04-05,1,7,48,0,13,0,1,4,10,0,0,4,0
Tennessee,2020-04-06,1,2,59,0,37,4,0,2,8,0,3,2,0
Tennessee,2020-04-07,2,1,37,0,26,0,0,4,1,0,0,9,0
Tennessee,2020-04-08,6,2,22,0,35,0,0,5,3,0,1,3,0
Tennessee,2020-04-09,6,3,20,0,14,1,0,7,0,0,3,1,0
Tennessee,2020-04-10,4,11,47,0,4,1,0,1,2,0,0,0,2
Tennessee,2020-04-11,1,9,41,0,9,0,0,1,3,0,0,1,0
Tennessee,2020-04-12,2,10,67,1,8,0,0,0,2,0,0,1,0
Tennessee,2020-04-13,2,3,33,0,11,1,0,0,3,0,0,0,0
Tennessee,2020-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2020-04-15,11,6,33,4,28,2,2,9,2,0,0,5,0
Tennessee,2020-04-16,3,2,25,2,10,2,0,5,0,0,0,3,0
Tennessee,2020-04-17,8,3,62,10,8,2,0,5,9,0,0,3,0
Tennessee,2020-04-18,4,0,39,0,17,3,1,5,11,0,0,5,0
Tennessee,2020-04-19,3,2,37,1,7,0,0,5,10,0,0,1,0
Tennessee,2020-04-20,17,5,56,0,1,0,0,3,8,0,0,3,4
Tennessee,2020-04-21,4,6,34,0,4,0,0,5,4,0,0,5,0
Tennessee,2020-04-22,5,8,68,0,7,1,0,1,0,0,1,4,0
Tennessee,2020-04-23,3,3,55,2,11,1,1,5,4,0,0,6,1
Tennessee,2020-04-24,4,8,27,2,5,0,0,6,2,0,0,0,0
Tennessee,2020-04-25,2,7,39,0,18,0,0,4,3,0,0,4,0
Tennessee,2020-04-26,2,3,35,0,4,0,0,2,1,0,0,0,0
Tennessee,2020-04-27,8,6,38,0,8,2,0,7,0,0,0,5,0
Tennessee,2020-04-28,4,6,211,1,7,0,0,1,5,0,3,3,1
Tennessee,2020-04-29,5,3,96,0,5,1,0,2,0,0,1,1,0
Tennessee,2020-04-30,2,9,33,0,15,0,0,5,7,0,0,0,0
Tennessee,2020-05-01,1,5,40,0,13,0,0,3,1,0,0,0,0
Tennessee,2020-05-02,1,4,30,0,12,0,0,1,2,0,0,1,0
Tennessee,2020-05-03,3,0,23,0,9,1,0,0,3,0,0,1,0
Tennessee,2020-05-04,4,4,45,0,19,0,0,1,0,0,0,1,0
Tennessee,2020-05-05,2,2,22,1,12,2,0,6,1,0,0,0,0
Tennessee,2020-05-06,1,1,9,0,8,1,0,9,0,0,0,3,0
Tennessee,2020-05-07,1,3,12,0,5,1,0,6,3,0,0,0,0
Tennessee,2020-05-08,6,2,10,0,5,1,0,2,1,0,1,0,0
Tennessee,2020-05-09,3,3,26,1,3,0,0,7,0,0,0,0,1
Tennessee,2020-05-10,1,0,31,0,5,0,0,0,1,0,0,0,0
Tennessee,2020-05-11,0,6,17,0,8,0,1,3,1,0,0,0,0
Tennessee,2020-05-12,0,11,25,0,6,0,0,4,0,0,1,14,0
Tennessee,2020-05-13,1,80,23,0,12,2,0,3,0,0,0,5,0
Tennessee,2020-05-14,3,7,23,0,8,1,1,4,4,0,0,2,0
Tennessee,2020-05-15,0,0,0,0,0,0,0,0,3,0,0,0,0
Tennessee,2020-05-16,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2020-05-17,0,2,13,1,5,0,0,5,2,0,0,2,0
Tennessee,2020-05-18,2,2,12,0,6,0,0,3,7,0,0,0,0
Tennessee,2020-05-19,4,4,20,0,8,3,0,4,4,0,0,4,0
Tennessee,2020-05-20,1,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2020-05-21,1,1,15,0,2,0,0,1,7,0,0,0,0
Tennessee,2020-05-22,0,2,17,0,1,2,0,3,2,0,0,0,0
Tennessee,2020-05-23,4,1,17,0,2,0,0,0,1,0,0,0,0
Tennessee,2020-05-24,4,3,18,1,3,1,0,1,1,0,0,1,0
Tennessee,2020-05-25,0,1,11,0,6,0,0,51,0,0,0,2,0
Tennessee,2020-05-26,1,5,36,0,4,1,0,56,0,0,0,3,0
Tennessee,2020-05-27,3,9,22,0,3,0,0,2,10,0,1,1,0
Tennessee,2020-05-28,9,1,12,0,6,0,0,4,5,0,0,1,0
Tennessee,2020-05-29,5,1,11,0,88,0,0,0,2,0,0,0,0
Tennessee,2020-05-30,7,3,4,0,1,0,0,1,0,0,0,1,0
Tennessee,2020-05-31,0,1,5,0,7,1,0,1,3,0,0,0,0
Tennessee,2020-06-01,0,1,5,0,4,0,0,1,3,0,0,1,0
Tennessee,2020-06-02,0,1,4,0,0,0,0,5,0,0,0,3,0
Tennessee,2020-06-03,1,2,3,0,2,0,0,2,2,0,0,3,0
Tennessee,2020-06-04,4,0,6,0,1,0,0,2,2,0,0,2,0
Tennessee,2020-06-05,2,2,8,0,1,1,0,1,3,0,0,2,0
Tennessee,2020-06-06,0,6,6,0,1,0,0,1,1,0,0,0,0
Tennessee,2020-06-07,0,2,2,0,4,0,0,1,0,0,0,2,0
Tennessee,2020-06-08,0,0,6,0,3,0,0,1,11,0,0,0,0
Tennessee,2020-06-10,2,1,11,0,1,0,0,3,3,0,0,2,1
Tennessee,2020-06-11,0,3,18,0,5,4,0,2,4,0,0,2,0
Tennessee,2020-06-12,3,7,9,0,8,0,0,2,3,0,0,2,0
Tennessee,2020-06-13,1,2,4,0,3,0,0,0,5,0,0,0,0
Tennessee,2020-06-14,3,8,6,0,3,1,0,3,0,0,0,1,0
Tennessee,2020-06-15,0,3,10,0,28,0,0,3,1,0,0,0,0
Tennessee,2020-06-16,4,1,12,2,25,1,0,5,2,0,0,7,0
Tennessee,2020-06-17,3,16,12,0,8,0,0,5,2,0,0,1,0
Tennessee,2020-06-18,3,15,20,1,8,1,0,3,4,0,1,0,0
Tennessee,2020-06-19,4,3,13,1,9,0,0,2,1,0,1,6,0
Tennessee,2020-06-22,24,1,15,0,16,0,0,9,23,0,5,3,1
Tennessee,2020-06-23,14,3,38,0,37,0,0,4,1,0,0,25,1
Tennessee,2020-06-24,4,11,144,0,13,0,0,1,1,0,2,34,0
Tennessee,2020-06-25,12,90,27,0,17,0,0,2,27,0,0,9,0
Tennessee,2020-06-26,1,68,45,0,12,0,0,2,9,0,0,10,0
Tennessee,2020-06-27,5,6,34,0,13,0,0,5,0,0,0,3,2
Tennessee,2020-06-29,3,5,60,6,14,6,0,7,2,0,0,0,1
Tennessee,2020-06-30,2,3,25,0,14,2,0,2,0,0,1,0,0
Tennessee,2020-07-01,3,9,60,0,15,1,0,23,1,0,0,0,0
Tennessee,2020-07-02,62,5,14,0,25,0,0,15,5,0,0,1,0
Tennessee,2020-07-03,7,8,47,0,6,0,0,35,8,0,0,1,0
Tennessee,2020-07-04,4,7,19,1,10,0,1,247,6,0,0,3,1
Tennessee,2020-07-05,4,5,20,0,8,0,1,45,6,0,0,1,0
Tennessee,2020-07-06,7,17,26,0,6,1,1,14,0,0,0,1,0
Tennessee,2020-07-07,0,13,41,0,11,1,0,5,4,0,0,0,0
Tennessee,2020-07-08,9,8,34,0,16,0,0,7,5,0,1,2,1
Tennessee,2020-07-09,10,5,61,3,25,0,6,11,4,0,0,2,0
Tennessee,2020-07-10,12,10,31,4,21,0,8,8,7,0,0,1,8
Tennessee,2020-07-11,2,9,16,0,14,2,0,2,8,0,0,3,4
Tennessee,2020-07-12,2,0,42,1,20,0,0,1,4,0,0,5,1
Tennessee,2020-07-13,5,8,51,1,15,1,3,8,11,0,0,3,0
Tennessee,2020-07-14,5,12,51,2,22,11,0,0,15,0,1,1,0
Tennessee,2020-07-15,8,7,90,0,15,6,3,3,28,0,1,1,2
Tennessee,2020-07-16,11,2,64,0,17,13,1,9,18,0,2,1,2
Tennessee,2020-07-17,7,8,93,0,12,1,1,8,3,0,3,1,0
Tennessee,2020-07-18,1,3,54,0,8,1,0,26,5,0,0,1,0
Tennessee,2020-07-19,5,3,41,2,8,2,0,17,4,0,0,1,0
Tennessee,2020-07-20,9,7,50,6,5,2,0,4,2,0,0,5,0
Tennessee,2020-07-21,60,4,46,0,12,2,0,16,2,0,0,0,0
Tennessee,2020-07-22,23,5,37,1,8,0,0,61,3,0,1,1,2
Tennessee,2020-07-23,3,8,27,0,10,0,0,4,13,0,1,1,0
Tennessee,2020-07-24,0,2,43,1,9,0,0,1,29,0,0,1,0
Tennessee,2020-07-25,5,6,26,0,9,0,0,6,13,0,0,11,2
Tennessee,2020-07-26,12,8,18,0,6,1,0,12,7,0,0,2,2
Tennessee,2020-07-27,6,11,33,1,8,59,0,62,6,0,0,2,0
Tennessee,2020-07-28,12,5,44,1,10,33,0,33,8,0,0,1,1
Tennessee,2020-07-29,4,5,23,0,13,2,2,5,7,0,0,0,0
Tennessee,2020-07-30,6,3,54,0,5,0,0,3,2,0,0,3,0
Tennessee,2020-07-31,17,12,33,0,12,0,0,3,2,0,0,0,0
Tennessee,2020-08-01,2,4,12,0,26,0,1,0,3,0,0,1,0
Tennessee,2020-08-02,5,1,22,0,48,0,0,1,1,0,0,2,1
Tennessee,2020-08-03,6,7,43,0,20,1,0,1,5,0,1,1,0
Tennessee,2020-08-04,3,3,42,0,11,3,4,3,16,0,0,2,1
Tennessee,2020-08-05,0,3,33,0,9,0,0,2,0,0,0,0,0
Tennessee,2020-08-06,3,5,14,0,19,0,0,6,3,0,0,9,2
Tennessee,2020-08-07,3,6,46,0,3,0,0,3,2,0,1,0,0
Tennessee,2020-08-08,2,1,27,0,8,1,0,2,1,0,0,1,1
Tennessee,2020-08-09,3,4,21,0,5,0,0,0,7,0,0,2,0
Tennessee,2020-08-10,3,7,27,0,8,3,0,4,2,0,0,1,0
Tennessee,2020-08-11,5,92,180,0,4,0,0,1,6,2,0,5,0
Tennessee,2020-08-12,7,3,42,0,8,0,0,5,1,0,0,1,1
Tennessee,2020-08-13,3,6,35,1,5,0,0,2,1,0,0,5,0
Tennessee,2020-08-14,0,3,23,0,8,0,0,5,4,0,0,0,0
Tennessee,2020-08-15,2,11,20,0,40,0,0,1,0,0,0,0,0
Tennessee,2020-08-16,4,4,24,0,8,0,0,1,0,0,0,1,0
Tennessee,2020-08-17,0,0,20,0,1,1,0,1,1,0,0,0,0
Tennessee,2020-08-18,1,5,17,0,16,3,0,3,4,0,0,3,0
Tennessee,2020-08-19,1,5,84,0,4,0,0,1,1,0,0,0,0
Tennessee,2020-08-20,3,1,43,0,6,1,0,11,0,0,0,1,1
Tennessee,2020-08-21,8,8,129,0,7,0,0,8,5,0,0,1,0
Tennessee,2020-08-22,12,0,4,1,1,0,0,4,1,0,0,0,0
Tennessee,2020-08-23,1,1,47,0,6,0,0,0,4,0,0,0,0
Tennessee,2020-08-24,0,1,13,0,11,0,0,2,7,0,0,1,1
Tennessee,2020-08-25,9,1,16,0,2,0,1,1,0,0,0,0,0
Tennessee,2020-08-26,3,0,20,1,2,0,0,3,0,0,0,1,0
Tennessee,2020-08-27,0,6,10,0,2,0,0,0,4,0,0,1,0
Tennessee,2020-08-28,5,1,9,0,9,0,0,3,1,0,0,1,0
Tennessee,2020-08-29,1,3,7,0,1,0,0,1,0,0,0,0,0
Tennessee,2020-08-30,2,3,92,0,10,0,0,5,0,0,0,0,0
Tennessee,2020-08-31,6,6,54,0,6,0,0,5,0,0,0,3,0
Tennessee,2020-09-01,1,4,46,0,3,0,0,2,0,0,0,3,0
Tennessee,2020-09-02,1,3,30,0,7,0,0,0,2,0,0,0,0
