State,Date,# COVID Tweets,# Twitter Users
New Hampshire,2020-04-26,487,263
New Hampshire,2020-04-27,629,362
New Hampshire,2020-04-28,641,382
New Hampshire,2020-04-29,626,380
New Hampshire,2020-04-30,651,405
New Hampshire,2020-05-01,683,400
New Hampshire,2020-05-02,415,260
New Hampshire,2020-05-03,373,213
New Hampshire,2020-05-04,589,367
New Hampshire,2020-05-05,606,365
New Hampshire,2020-05-06,743,436
New Hampshire,2020-05-07,587,362
New Hampshire,2020-05-08,546,358
New Hampshire,2020-05-09,366,254
New Hampshire,2020-05-10,366,237
New Hampshire,2020-05-11,633,374
New Hampshire,2020-05-12,488,319
New Hampshire,2020-05-13,631,374
New Hampshire,2020-05-14,601,383
New Hampshire,2020-05-15,558,336
New Hampshire,2020-05-16,380,239
New Hampshire,2020-05-17,375,221
New Hampshire,2020-05-18,525,321
New Hampshire,2020-05-19,610,351
New Hampshire,2020-05-20,533,367
New Hampshire,2020-05-21,492,315
New Hampshire,2020-05-22,345,220
New Hampshire,2020-05-23,300,185
New Hampshire,2020-05-24,283,174
New Hampshire,2020-05-25,286,182
New Hampshire,2020-05-26,437,304
New Hampshire,2020-05-27,363,256
New Hampshire,2020-05-28,485,319
New Hampshire,2020-05-29,442,287
New Hampshire,2020-05-30,233,165
New Hampshire,2020-05-31,198,145
New Hampshire,2020-06-01,345,238
New Hampshire,2020-06-02,281,213
New Hampshire,2020-06-03,381,250
New Hampshire,2020-06-04,390,263
New Hampshire,2020-06-05,306,218
New Hampshire,2020-06-06,171,129
New Hampshire,2020-06-07,168,135
New Hampshire,2020-06-08,235,173
New Hampshire,2020-06-10,327,236
New Hampshire,2020-06-11,318,232
New Hampshire,2020-06-12,296,205
New Hampshire,2020-06-13,236,158
New Hampshire,2020-06-14,206,147
New Hampshire,2020-06-15,328,222
New Hampshire,2020-06-16,383,267
New Hampshire,2020-06-17,369,249
New Hampshire,2020-06-18,317,239
New Hampshire,2020-06-19,298,217
New Hampshire,2020-06-22,338,226
New Hampshire,2020-06-23,442,280
New Hampshire,2020-06-24,335,235
New Hampshire,2020-06-25,437,289
New Hampshire,2020-06-26,393,270
New Hampshire,2020-06-27,333,210
New Hampshire,2020-06-29,392,266
New Hampshire,2020-06-30,434,276
New Hampshire,2020-07-01,362,230
New Hampshire,2020-07-02,482,287
New Hampshire,2020-07-03,433,253
New Hampshire,2020-07-04,291,191
New Hampshire,2020-07-05,300,197
New Hampshire,2020-07-06,450,294
New Hampshire,2020-07-07,424,279
New Hampshire,2020-07-08,440,309
New Hampshire,2020-07-09,461,314
New Hampshire,2020-07-10,395,264
New Hampshire,2020-07-11,292,205
New Hampshire,2020-07-12,299,186
New Hampshire,2020-07-13,437,255
New Hampshire,2020-07-14,515,298
New Hampshire,2020-07-15,468,294
New Hampshire,2020-07-16,491,321
New Hampshire,2020-07-17,469,310
New Hampshire,2020-07-18,310,190
New Hampshire,2020-07-19,277,163
New Hampshire,2020-07-20,362,237
New Hampshire,2020-07-21,376,243
New Hampshire,2020-07-22,326,221
New Hampshire,2020-07-23,337,223
New Hampshire,2020-07-24,352,238
New Hampshire,2020-07-25,223,161
New Hampshire,2020-07-26,191,132
New Hampshire,2020-07-27,367,247
New Hampshire,2020-07-28,539,321
New Hampshire,2020-07-29,412,274
New Hampshire,2020-07-30,501,321
New Hampshire,2020-07-31,368,233
New Hampshire,2020-08-01,261,159
New Hampshire,2020-08-02,285,176
New Hampshire,2020-08-03,361,245
New Hampshire,2020-08-04,337,235
New Hampshire,2020-08-05,329,219
New Hampshire,2020-08-06,424,282
New Hampshire,2020-08-07,282,175
New Hampshire,2020-08-08,194,136
New Hampshire,2020-08-09,235,137
New Hampshire,2020-08-10,261,183
New Hampshire,2020-08-11,321,218
New Hampshire,2020-08-12,224,161
New Hampshire,2020-08-13,263,183
New Hampshire,2020-08-14,239,170
New Hampshire,2020-08-15,185,120
New Hampshire,2020-08-16,151,106
New Hampshire,2020-08-17,252,177
New Jersey,2020-03-01,0,0
New Jersey,2020-03-02,0,0
New Jersey,2020-03-03,0,0
New Jersey,2020-03-04,0,0
New Jersey,2020-03-05,0,0
New Jersey,2020-03-06,0,0
New Jersey,2020-03-07,0,0
New Jersey,2020-03-08,0,0
New Jersey,2020-03-09,0,0
New Jersey,2020-03-10,0,0
New Jersey,2020-03-11,0,0
New Jersey,2020-03-12,373,324
New Jersey,2020-03-13,4112,2719
New Jersey,2020-03-14,3791,2495
New Jersey,2020-03-15,3993,2477
New Jersey,2020-03-16,3973,2639
New Jersey,2020-03-17,3999,2592
New Jersey,2020-03-18,3849,2590
New Jersey,2020-03-19,3953,2616
New Jersey,2020-03-20,3942,2603
New Jersey,2020-03-21,3630,2444
New Jersey,2020-03-22,3526,2216
New Jersey,2020-03-23,4041,2500
New Jersey,2020-03-24,3499,2208
New Jersey,2020-03-25,3635,2335
New Jersey,2020-03-26,2267,1488
New Jersey,2020-03-27,3653,2300
New Jersey,2020-03-28,3553,2167
New Jersey,2020-03-29,3473,2029
New Jersey,2020-03-30,2754,1852
New Jersey,2020-03-31,4000,2495
New Jersey,2020-04-01,3962,2447
New Jersey,2020-04-02,3935,2343
New Jersey,2020-04-03,3753,2303
New Jersey,2020-04-04,3706,2093
New Jersey,2020-04-05,3378,1899
New Jersey,2020-04-06,3738,2287
New Jersey,2020-04-07,3966,2366
New Jersey,2020-04-08,4169,2513
New Jersey,2020-04-09,4092,2315
New Jersey,2020-04-10,4024,2222
New Jersey,2020-04-11,3268,1984
New Jersey,2020-04-12,3157,1838
New Jersey,2020-04-13,3635,2052
New Jersey,2020-04-14,4079,2441
New Jersey,2020-04-15,4256,2431
New Jersey,2020-04-16,3902,2248
New Jersey,2020-04-17,3732,2144
New Jersey,2020-04-18,3605,1977
New Jersey,2020-04-19,3532,1859
New Jersey,2020-04-20,3997,2206
New Jersey,2020-04-21,3379,1973
New Jersey,2020-04-22,4042,2203
New Jersey,2020-04-23,4103,2302
New Jersey,2020-04-24,3961,2190
New Jersey,2020-04-25,3082,1765
New Jersey,2020-04-26,2905,1678
New Jersey,2020-04-27,3577,1965
New Jersey,2020-04-28,3845,2156
New Jersey,2020-04-29,3971,2269
New Jersey,2020-04-30,3658,2100
New Jersey,2020-05-01,3285,1994
New Jersey,2020-05-02,2393,1436
New Jersey,2020-05-03,2315,1315
New Jersey,2020-05-04,3204,1871
New Jersey,2020-05-05,3618,1984
New Jersey,2020-05-06,3343,1940
New Jersey,2020-05-07,3317,1908
New Jersey,2020-05-08,3153,1808
New Jersey,2020-05-09,2686,1503
New Jersey,2020-05-10,2323,1352
New Jersey,2020-05-11,3543,2070
New Jersey,2020-05-12,3305,1970
New Jersey,2020-05-13,3127,1871
New Jersey,2020-05-14,3347,1959
New Jersey,2020-05-15,2987,1798
New Jersey,2020-05-16,2019,1219
New Jersey,2020-05-17,2209,1325
New Jersey,2020-05-18,2929,1720
New Jersey,2020-05-19,3347,2040
New Jersey,2020-05-20,3279,1980
New Jersey,2020-05-21,2838,1709
New Jersey,2020-05-22,2199,1413
New Jersey,2020-05-23,1973,1233
New Jersey,2020-05-24,1987,1248
New Jersey,2020-05-25,1877,1196
New Jersey,2020-05-26,2449,1585
New Jersey,2020-05-27,2264,1391
New Jersey,2020-05-28,2702,1705
New Jersey,2020-05-29,2399,1559
New Jersey,2020-05-30,1311,939
New Jersey,2020-05-31,1207,865
New Jersey,2020-06-01,1886,1377
New Jersey,2020-06-02,1831,1372
New Jersey,2020-06-03,1717,1187
New Jersey,2020-06-04,2053,1472
New Jersey,2020-06-05,1864,1374
New Jersey,2020-06-06,1282,899
New Jersey,2020-06-07,1113,841
New Jersey,2020-06-08,1608,1105
New Jersey,2020-06-10,1810,1265
New Jersey,2020-06-11,1797,1252
New Jersey,2020-06-12,2001,1347
New Jersey,2020-06-13,1377,955
New Jersey,2020-06-14,1213,888
New Jersey,2020-06-15,1804,1240
New Jersey,2020-06-16,2000,1248
New Jersey,2020-06-17,2093,1314
New Jersey,2020-06-18,2069,1446
New Jersey,2020-06-19,2111,1470
New Jersey,2020-06-22,2239,1546
New Jersey,2020-06-23,2689,1672
New Jersey,2020-06-24,2423,1666
New Jersey,2020-06-25,2524,1547
New Jersey,2020-06-26,2333,1473
New Jersey,2020-06-27,1795,1094
New Jersey,2020-06-29,2682,1813
New Jersey,2020-06-30,2359,1531
New Jersey,2020-07-01,2233,1459
New Jersey,2020-07-02,2614,1601
New Jersey,2020-07-03,2207,1364
New Jersey,2020-07-04,1623,1038
New Jersey,2020-07-05,1443,961
New Jersey,2020-07-06,2555,1543
New Jersey,2020-07-07,2418,1468
New Jersey,2020-07-08,2415,1445
New Jersey,2020-07-09,2216,1539
New Jersey,2020-07-10,2136,1388
New Jersey,2020-07-11,2154,1409
New Jersey,2020-07-12,1870,1220
New Jersey,2020-07-13,2686,1621
New Jersey,2020-07-14,2506,1478
New Jersey,2020-07-15,2473,1506
New Jersey,2020-07-16,2737,1627
New Jersey,2020-07-17,2558,1504
New Jersey,2020-07-18,1550,1039
New Jersey,2020-07-19,1389,898
New Jersey,2020-07-20,1980,1273
New Jersey,2020-07-21,1917,1231
New Jersey,2020-07-22,1938,1208
New Jersey,2020-07-23,2055,1288
New Jersey,2020-07-24,1871,1192
New Jersey,2020-07-25,1674,1167
New Jersey,2020-07-26,1488,923
New Jersey,2020-07-27,2056,1346
New Jersey,2020-07-28,2411,1476
New Jersey,2020-07-29,2008,1270
New Jersey,2020-07-30,2462,1523
New Jersey,2020-07-31,2149,1348
New Jersey,2020-08-01,1461,811
New Jersey,2020-08-02,1314,816
New Jersey,2020-08-03,1778,1087
New Jersey,2020-08-04,1699,1015
New Jersey,2020-08-05,1523,942
New Jersey,2020-08-06,1803,1120
New Jersey,2020-08-07,1650,1089
New Jersey,2020-08-08,1097,718
New Jersey,2020-08-09,1167,798
New Jersey,2020-08-10,1491,982
New Jersey,2020-08-11,1606,1057
New Jersey,2020-08-12,1379,904
New Jersey,2020-08-13,1295,829
New Jersey,2020-08-14,1254,847
New Jersey,2020-08-15,942,644
New Jersey,2020-08-16,860,568
New Jersey,2020-08-17,1152,810
New Mexico,2020-03-01,0,0
New Mexico,2020-03-02,0,0
New Mexico,2020-03-03,0,0
New Mexico,2020-03-04,0,0
New Mexico,2020-03-05,0,0
New Mexico,2020-03-06,0,0
New Mexico,2020-03-07,0,0
New Mexico,2020-03-08,0,0
New Mexico,2020-03-09,0,0
New Mexico,2020-03-10,0,0
New Mexico,2020-03-11,0,0
New Mexico,2020-03-12,205,165
New Mexico,2020-03-13,1700,1039
New Mexico,2020-03-14,1514,968
New Mexico,2020-03-15,1478,848
New Mexico,2020-03-16,1412,827
New Mexico,2020-03-17,1430,914
New Mexico,2020-03-18,1446,914
New Mexico,2020-03-19,1471,921
New Mexico,2020-03-20,1490,907
New Mexico,2020-03-21,1286,773
New Mexico,2020-03-22,1214,699
New Mexico,2020-03-23,1597,932
New Mexico,2020-03-24,1511,809
New Mexico,2020-03-25,1480,791
New Mexico,2020-03-26,873,554
New Mexico,2020-03-27,1601,816
New Mexico,2020-03-28,1421,779
New Mexico,2020-03-29,1412,749
New Mexico,2020-03-30,896,559
New Mexico,2020-03-31,1440,800
New Mexico,2020-04-01,1476,785
New Mexico,2020-04-02,1605,814
New Mexico,2020-04-03,1412,768
New Mexico,2020-04-04,1380,699
New Mexico,2020-04-05,1396,674
New Mexico,2020-04-06,1441,812
New Mexico,2020-04-07,1580,819
New Mexico,2020-04-08,1585,788
New Mexico,2020-04-09,1539,781
New Mexico,2020-04-10,1760,807
New Mexico,2020-04-11,1323,673
New Mexico,2020-04-12,1290,627
New Mexico,2020-04-13,1275,665
New Mexico,2020-04-14,1487,766
New Mexico,2020-04-15,1380,742
New Mexico,2020-04-16,1412,696
New Mexico,2020-04-17,1394,734
New Mexico,2020-04-18,1295,673
New Mexico,2020-04-19,1363,648
New Mexico,2020-04-20,1365,699
New Mexico,2020-04-21,1315,631
New Mexico,2020-04-22,1464,678
New Mexico,2020-04-23,1519,764
New Mexico,2020-04-24,1491,755
New Mexico,2020-04-25,1320,620
New Mexico,2020-04-26,1003,531
New Mexico,2020-04-27,1215,599
New Mexico,2020-04-28,1383,693
New Mexico,2020-04-29,1385,679
New Mexico,2020-04-30,1447,670
New Mexico,2020-05-01,1208,651
New Mexico,2020-05-02,1129,570
New Mexico,2020-05-03,851,445
New Mexico,2020-05-04,1090,553
New Mexico,2020-05-05,1376,660
New Mexico,2020-05-06,1454,624
New Mexico,2020-05-07,1227,601
New Mexico,2020-05-08,1115,534
New Mexico,2020-05-09,1062,498
New Mexico,2020-05-10,912,466
New Mexico,2020-05-11,1240,601
New Mexico,2020-05-12,1331,681
New Mexico,2020-05-13,1179,593
New Mexico,2020-05-14,1292,603
New Mexico,2020-05-15,1181,612
New Mexico,2020-05-16,907,458
New Mexico,2020-05-17,989,522
New Mexico,2020-05-18,1056,565
New Mexico,2020-05-19,1158,615
New Mexico,2020-05-20,1213,632
New Mexico,2020-05-21,1188,595
New Mexico,2020-05-22,868,458
New Mexico,2020-05-23,780,420
New Mexico,2020-05-24,810,440
New Mexico,2020-05-25,642,391
New Mexico,2020-05-26,859,491
New Mexico,2020-05-27,785,435
New Mexico,2020-05-28,1000,564
New Mexico,2020-05-29,835,507
New Mexico,2020-05-30,569,343
New Mexico,2020-05-31,493,356
New Mexico,2020-06-01,586,425
New Mexico,2020-06-02,562,408
New Mexico,2020-06-03,580,349
New Mexico,2020-06-04,705,471
New Mexico,2020-06-05,607,417
New Mexico,2020-06-06,530,314
New Mexico,2020-06-07,451,307
New Mexico,2020-06-08,520,343
New Mexico,2020-06-10,729,487
New Mexico,2020-06-11,757,437
New Mexico,2020-06-12,817,453
New Mexico,2020-06-13,614,390
New Mexico,2020-06-14,560,356
New Mexico,2020-06-15,787,473
New Mexico,2020-06-16,808,461
New Mexico,2020-06-17,936,501
New Mexico,2020-06-18,818,513
New Mexico,2020-06-19,700,436
New Mexico,2020-06-22,968,553
New Mexico,2020-06-23,931,543
New Mexico,2020-06-24,915,533
New Mexico,2020-06-25,1126,599
New Mexico,2020-06-26,1066,582
New Mexico,2020-06-27,895,471
New Mexico,2020-06-29,875,512
New Mexico,2020-06-30,895,512
New Mexico,2020-07-01,1046,553
New Mexico,2020-07-02,1332,662
New Mexico,2020-07-03,1174,643
New Mexico,2020-07-04,925,522
New Mexico,2020-07-05,682,372
New Mexico,2020-07-06,1128,587
New Mexico,2020-07-07,1092,566
New Mexico,2020-07-08,1210,631
New Mexico,2020-07-09,1278,660
New Mexico,2020-07-10,1139,639
New Mexico,2020-07-11,1034,615
New Mexico,2020-07-12,901,477
New Mexico,2020-07-13,1222,599
New Mexico,2020-07-14,1073,522
New Mexico,2020-07-15,1128,611
New Mexico,2020-07-16,1485,725
New Mexico,2020-07-17,1025,567
New Mexico,2020-07-18,754,459
New Mexico,2020-07-19,604,382
New Mexico,2020-07-20,741,442
New Mexico,2020-07-21,729,455
New Mexico,2020-07-22,736,450
New Mexico,2020-07-23,863,460
New Mexico,2020-07-24,856,484
New Mexico,2020-07-25,784,466
New Mexico,2020-07-26,594,385
New Mexico,2020-07-27,842,496
New Mexico,2020-07-28,964,535
New Mexico,2020-07-29,904,468
New Mexico,2020-07-30,1148,613
New Mexico,2020-07-31,858,475
New Mexico,2020-08-01,659,353
New Mexico,2020-08-02,630,360
New Mexico,2020-08-03,711,400
New Mexico,2020-08-04,673,422
New Mexico,2020-08-05,745,433
New Mexico,2020-08-06,845,451
New Mexico,2020-08-07,700,423
New Mexico,2020-08-08,480,289
New Mexico,2020-08-09,584,351
New Mexico,2020-08-10,694,448
New Mexico,2020-08-11,719,431
New Mexico,2020-08-12,517,303
New Mexico,2020-08-13,672,378
New Mexico,2020-08-14,450,275
New Mexico,2020-08-15,452,280
New Mexico,2020-08-16,321,213
New Mexico,2020-08-17,494,298
New York,2020-03-01,0,0
New York,2020-03-02,0,0
New York,2020-03-03,0,0
New York,2020-03-04,0,0
New York,2020-03-05,0,0
New York,2020-03-06,0,0
New York,2020-03-07,0,0
New York,2020-03-08,0,0
New York,2020-03-09,0,0
New York,2020-03-10,0,0
New York,2020-03-11,0,0
New York,2020-03-12,2079,1731
New York,2020-03-13,20662,13103
New York,2020-03-14,18948,12203
New York,2020-03-15,20383,12324
New York,2020-03-16,19041,12322
New York,2020-03-17,19703,12748
New York,2020-03-18,18727,12166
New York,2020-03-19,17817,11620
New York,2020-03-20,18601,11899
New York,2020-03-21,16033,10323
New York,2020-03-22,16590,10331
New York,2020-03-23,17384,10678
New York,2020-03-24,16720,10129
New York,2020-03-25,17120,10359
New York,2020-03-26,9961,6373
New York,2020-03-27,17655,10367
New York,2020-03-28,15913,9393
New York,2020-03-29,16547,9395
New York,2020-03-30,12143,7694
New York,2020-03-31,17641,10317
New York,2020-04-01,18270,10723
New York,2020-04-02,18248,10607
New York,2020-04-03,17740,10122
New York,2020-04-04,16944,9308
New York,2020-04-05,15979,8489
New York,2020-04-06,17836,10077
New York,2020-04-07,18481,10470
New York,2020-04-08,18612,10488
New York,2020-04-09,17503,9697
New York,2020-04-10,17746,9808
New York,2020-04-11,15064,8373
New York,2020-04-12,14169,7891
New York,2020-04-13,15886,8591
New York,2020-04-14,17919,10092
New York,2020-04-15,17215,9721
New York,2020-04-16,16564,9311
New York,2020-04-17,16362,8969
New York,2020-04-18,15245,8372
New York,2020-04-19,16309,8555
New York,2020-04-20,17021,9148
New York,2020-04-21,13960,7870
New York,2020-04-22,16876,9045
New York,2020-04-23,16953,9166
New York,2020-04-24,17186,9192
New York,2020-04-25,13779,7330
New York,2020-04-26,12630,6976
New York,2020-04-27,14802,7994
New York,2020-04-28,16105,8977
New York,2020-04-29,16121,9011
New York,2020-04-30,14480,8011
New York,2020-05-01,14594,8351
New York,2020-05-02,10979,6265
New York,2020-05-03,10096,5651
New York,2020-05-04,13485,7367
New York,2020-05-05,15957,8380
New York,2020-05-06,15324,8175
New York,2020-05-07,14534,8063
New York,2020-05-08,13674,7782
New York,2020-05-09,12187,6687
New York,2020-05-10,10816,5902
New York,2020-05-11,15358,8648
New York,2020-05-12,14541,8154
New York,2020-05-13,12511,6998
New York,2020-05-14,13711,7803
New York,2020-05-15,13021,7334
New York,2020-05-16,8767,4881
New York,2020-05-17,10500,5615
New York,2020-05-18,13109,7478
New York,2020-05-19,14561,8407
New York,2020-05-20,14244,8152
New York,2020-05-21,12683,7412
New York,2020-05-22,9286,5516
New York,2020-05-23,8495,5176
New York,2020-05-24,9034,5692
New York,2020-05-25,8938,5533
New York,2020-05-26,10200,6260
New York,2020-05-27,9531,5665
New York,2020-05-28,11023,6717
New York,2020-05-29,10231,6388
New York,2020-05-30,6037,3944
New York,2020-05-31,6080,4313
New York,2020-06-01,7611,5449
New York,2020-06-02,8002,5789
New York,2020-06-03,6668,4584
New York,2020-06-04,9130,6420
New York,2020-06-05,7808,5340
New York,2020-06-06,5715,4097
New York,2020-06-07,5152,3729
New York,2020-06-08,6503,4377
New York,2020-06-10,7326,5062
New York,2020-06-11,7297,4816
New York,2020-06-12,8348,5375
New York,2020-06-13,6745,4622
New York,2020-06-14,6150,4288
New York,2020-06-15,7792,5067
New York,2020-06-16,8431,5284
New York,2020-06-17,9292,5867
New York,2020-06-18,9897,6742
New York,2020-06-19,8920,5963
New York,2020-06-22,9333,6124
New York,2020-06-23,10863,6899
New York,2020-06-24,10072,6322
New York,2020-06-25,10929,6774
New York,2020-06-26,10808,6634
New York,2020-06-27,8444,5252
New York,2020-06-29,9230,6104
New York,2020-06-30,9068,5826
New York,2020-07-01,9859,6538
New York,2020-07-02,11473,7006
New York,2020-07-03,9523,5746
New York,2020-07-04,7778,4986
New York,2020-07-05,6524,3994
New York,2020-07-06,10912,6631
New York,2020-07-07,9669,5871
New York,2020-07-08,10363,6295
New York,2020-07-09,9819,6234
New York,2020-07-10,8832,5420
New York,2020-07-11,8924,5620
New York,2020-07-12,8896,5466
New York,2020-07-13,11346,6706
New York,2020-07-14,10072,5663
New York,2020-07-15,10475,6391
New York,2020-07-16,12716,7245
New York,2020-07-17,10282,6215
New York,2020-07-18,7032,4507
New York,2020-07-19,6326,4106
New York,2020-07-20,8615,5375
New York,2020-07-21,7823,4783
New York,2020-07-22,7667,4814
New York,2020-07-23,7267,4511
New York,2020-07-24,7732,4679
New York,2020-07-25,7346,4925
New York,2020-07-26,6107,4048
New York,2020-07-27,9205,5834
New York,2020-07-28,10732,6280
New York,2020-07-29,8835,5356
New York,2020-07-30,11353,6874
New York,2020-07-31,8965,5612
New York,2020-08-01,6112,3708
New York,2020-08-02,6328,3762
New York,2020-08-03,7902,4603
New York,2020-08-04,7221,4429
New York,2020-08-05,7139,4586
New York,2020-08-06,8350,5187
New York,2020-08-07,7156,4661
New York,2020-08-08,4732,3059
New York,2020-08-09,5706,3730
New York,2020-08-10,6369,4123
New York,2020-08-11,6495,4067
New York,2020-08-12,5557,3624
New York,2020-08-13,5708,3699
New York,2020-08-14,5455,3605
New York,2020-08-15,3991,2652
New York,2020-08-16,3533,2350
New York,2020-08-17,5094,3426
North Carolina,2020-03-01,0,0
North Carolina,2020-03-02,0,0
North Carolina,2020-03-03,0,0
North Carolina,2020-03-04,0,0
North Carolina,2020-03-05,0,0
North Carolina,2020-03-06,0,0
North Carolina,2020-03-07,0,0
North Carolina,2020-03-08,0,0
North Carolina,2020-03-09,0,0
North Carolina,2020-03-10,0,0
North Carolina,2020-03-11,0,0
North Carolina,2020-03-12,854,695
North Carolina,2020-03-13,8537,5601
North Carolina,2020-03-14,7994,5391
North Carolina,2020-03-15,7256,4650
North Carolina,2020-03-16,7459,4931
North Carolina,2020-03-17,8190,5442
North Carolina,2020-03-18,7851,5362
North Carolina,2020-03-19,7864,5373
North Carolina,2020-03-20,7976,5379
North Carolina,2020-03-21,6005,4133
North Carolina,2020-03-22,6196,4071
North Carolina,2020-03-23,7830,5029
North Carolina,2020-03-24,7699,4870
North Carolina,2020-03-25,7231,4600
North Carolina,2020-03-26,4161,2850
North Carolina,2020-03-27,7246,4567
North Carolina,2020-03-28,6175,3981
North Carolina,2020-03-29,6184,3749
North Carolina,2020-03-30,5008,3368
North Carolina,2020-03-31,7303,4596
North Carolina,2020-04-01,7192,4492
North Carolina,2020-04-02,7797,4812
North Carolina,2020-04-03,7234,4418
North Carolina,2020-04-04,6467,3821
North Carolina,2020-04-05,6183,3572
North Carolina,2020-04-06,7298,4445
North Carolina,2020-04-07,7593,4590
North Carolina,2020-04-08,7752,4559
North Carolina,2020-04-09,8085,4703
North Carolina,2020-04-10,7317,4212
North Carolina,2020-04-11,6040,3585
North Carolina,2020-04-12,5542,3303
North Carolina,2020-04-13,6065,3521
North Carolina,2020-04-14,7576,4520
North Carolina,2020-04-15,7451,4434
North Carolina,2020-04-16,7074,4197
North Carolina,2020-04-17,6577,3933
North Carolina,2020-04-18,5763,3405
North Carolina,2020-04-19,5822,3287
North Carolina,2020-04-20,6556,3912
North Carolina,2020-04-21,6006,3616
North Carolina,2020-04-22,7214,3932
North Carolina,2020-04-23,7679,4386
North Carolina,2020-04-24,7173,4177
North Carolina,2020-04-25,5225,2956
North Carolina,2020-04-26,4482,2668
North Carolina,2020-04-27,6347,3714
North Carolina,2020-04-28,6892,3951
North Carolina,2020-04-29,6615,3850
North Carolina,2020-04-30,6260,3563
North Carolina,2020-05-01,6337,3861
North Carolina,2020-05-02,4550,2787
North Carolina,2020-05-03,3942,2381
North Carolina,2020-05-04,5876,3431
North Carolina,2020-05-05,6515,3669
North Carolina,2020-05-06,6144,3496
North Carolina,2020-05-07,5953,3422
North Carolina,2020-05-08,5383,3162
North Carolina,2020-05-09,4439,2576
North Carolina,2020-05-10,4057,2397
North Carolina,2020-05-11,6154,3581
North Carolina,2020-05-12,5964,3570
North Carolina,2020-05-13,5403,3314
North Carolina,2020-05-14,6157,3654
North Carolina,2020-05-15,5443,3252
North Carolina,2020-05-16,3434,2012
